2.921003417968750000e+02,-7.367753906250000000e+03
6.450547485351562500e+02,-7.390365234375000000e+03
2.921003417968750000e+02,-7.367753906250000000e+03
6.450547485351562500e+02,-7.390365234375000000e+03
6.450547485351562500e+02,-7.390365234375000000e+03
2.786824951171875000e+02,-7.365049804687500000e+03
3.361815185546875000e+02,-7.408846679687500000e+03
7.993907470703125000e+02,-7.409918945312500000e+03
3.361815185546875000e+02,-7.408846679687500000e+03
3.361815185546875000e+02,-7.408846679687500000e+03
7.993907470703125000e+02,-7.409918945312500000e+03
4.429578857421875000e+02,-7.421835449218750000e+03
4.429578857421875000e+02,-7.421835449218750000e+03
4.429578857421875000e+02,-7.421835449218750000e+03
1.048682373046875000e+03,-7.480455566406250000e+03
1.048682373046875000e+03,-7.480455566406250000e+03
1.918110961914062500e+02,-7.432514160156250000e+03
1.980648803710937500e+02,-7.423535644531250000e+03
1.918110961914062500e+02,-7.432514160156250000e+03
1.980648803710937500e+02,-7.423535644531250000e+03
1.980648803710937500e+02,-7.423535644531250000e+03
6.428186645507812500e+02,-7.404661621093750000e+03
1.126589279174804688e+02,-7.483930664062500000e+03
1.126589279174804688e+02,-7.483930664062500000e+03
1.918110961914062500e+02,-7.432514160156250000e+03
6.428186645507812500e+02,-7.404661621093750000e+03
3.844541625976562500e+02,-7.407650878906250000e+03
1.126589279174804688e+02,-7.483930664062500000e+03
3.844541625976562500e+02,-7.407650878906250000e+03
3.844541625976562500e+02,-7.407650878906250000e+03
3.844541625976562500e+02,-7.407650878906250000e+03
1.435066284179687500e+03,-7.209492675781250000e+03
1.435066284179687500e+03,-7.209492675781250000e+03
1.435066284179687500e+03,-7.209492675781250000e+03
3.312271728515625000e+02,-7.372376464843750000e+03
1.435066284179687500e+03,-7.209492675781250000e+03
1.431906005859375000e+03,-5.413346191406250000e+03
1.420515625000000000e+03,-5.974335937500000000e+03
1.420515625000000000e+03,-5.974335937500000000e+03
1.431906005859375000e+03,-5.413346191406250000e+03
1.420515625000000000e+03,-5.974335937500000000e+03
1.431906005859375000e+03,-5.413346191406250000e+03
1.279668701171875000e+03,-5.100233398437500000e+03
1.393783447265625000e+03,-5.639997558593750000e+03
1.393783447265625000e+03,-5.639997558593750000e+03
1.393783447265625000e+03,-5.639997558593750000e+03
1.393783447265625000e+03,-5.639997558593750000e+03
1.280986938476562500e+03,-5.171981445312500000e+03
1.279668701171875000e+03,-5.100233398437500000e+03
1.279668701171875000e+03,-5.100233398437500000e+03
1.280986938476562500e+03,-5.171981445312500000e+03
1.280986938476562500e+03,-5.171981445312500000e+03
1.280718017578125000e+03,-4.566538085937500000e+03
1.324397583007812500e+03,-3.592722656250000000e+03
1.280718017578125000e+03,-4.566538085937500000e+03
1.280718017578125000e+03,-4.566538085937500000e+03
1.324397583007812500e+03,-3.592722656250000000e+03
1.276368408203125000e+03,-3.429970458984375000e+03
1.278713745117187500e+03,-2.961667480468750000e+03
1.276368408203125000e+03,-3.429970458984375000e+03
1.278713745117187500e+03,-2.961667480468750000e+03
1.276368408203125000e+03,-3.429970458984375000e+03
1.275863403320312500e+03,-1.796112426757812500e+03
1.278713745117187500e+03,-2.961667480468750000e+03
1.275863403320312500e+03,-1.796112426757812500e+03
1.278128051757812500e+03,-2.521582519531250000e+03
1.278128051757812500e+03,-2.521582519531250000e+03
1.278128051757812500e+03,-2.521582519531250000e+03
1.274519165039062500e+03,-1.579679565429687500e+03
1.274519165039062500e+03,-1.579679565429687500e+03
1.274519165039062500e+03,-1.579679565429687500e+03
1.275863403320312500e+03,-1.796112426757812500e+03
1.276527587890625000e+03,-9.050863037109375000e+02
1.276527587890625000e+03,-9.050863037109375000e+02
1.274715087890625000e+03,-8.368704833984375000e+02
1.274715087890625000e+03,-8.368704833984375000e+02
1.276527587890625000e+03,-9.050863037109375000e+02
1.275832031250000000e+03,-4.367705993652343750e+02
1.275832031250000000e+03,-4.367705993652343750e+02
1.275832031250000000e+03,-4.367705993652343750e+02
1.288637329101562500e+03,-3.427012634277343750e+02
1.287537353515625000e+03,-5.392838134765625000e+02
1.430692993164062500e+03,-7.035098876953125000e+02
1.288637329101562500e+03,-3.427012634277343750e+02
1.288637329101562500e+03,-3.427012634277343750e+02
1.430692993164062500e+03,-7.035098876953125000e+02
1.430692993164062500e+03,-7.035098876953125000e+02
1.282530395507812500e+03,-1.984018432617187500e+03
1.282530395507812500e+03,-1.984018432617187500e+03
1.412860473632812500e+03,-1.067329223632812500e+03
1.412860473632812500e+03,-1.067329223632812500e+03
1.412860473632812500e+03,-1.067329223632812500e+03
1.435093627929687500e+03,-1.995531127929687500e+03
1.435093627929687500e+03,-1.995531127929687500e+03
1.437095458984375000e+03,-2.367241699218750000e+03
1.435093627929687500e+03,-1.995531127929687500e+03
1.282530395507812500e+03,-1.984018432617187500e+03
1.437095458984375000e+03,-2.367241699218750000e+03
1.437095458984375000e+03,-2.367241699218750000e+03
1.434882324218750000e+03,-2.892712646484375000e+03
1.357520263671875000e+03,-3.984713134765625000e+03
1.434882324218750000e+03,-2.892712646484375000e+03
1.357520263671875000e+03,-3.984713134765625000e+03
1.438993408203125000e+03,-3.751510253906250000e+03
1.437660888671875000e+03,-4.823972167968750000e+03
1.438993408203125000e+03,-3.751510253906250000e+03
1.438993408203125000e+03,-3.751510253906250000e+03
1.357520263671875000e+03,-3.984713134765625000e+03
1.438993408203125000e+03,-3.751510253906250000e+03
1.432678955078125000e+03,-4.808161621093750000e+03
1.437660888671875000e+03,-4.823972167968750000e+03
1.437660888671875000e+03,-4.823972167968750000e+03
1.437660888671875000e+03,-4.823972167968750000e+03
1.436668334960937500e+03,-5.810531738281250000e+03
1.432478027343750000e+03,-5.459447265625000000e+03
1.432478027343750000e+03,-5.459447265625000000e+03
1.432478027343750000e+03,-5.459447265625000000e+03
1.432678955078125000e+03,-4.808161621093750000e+03
1.432478027343750000e+03,-5.459447265625000000e+03
1.432678955078125000e+03,-4.808161621093750000e+03
1.418414794921875000e+03,-6.629035156250000000e+03
1.418414794921875000e+03,-6.629035156250000000e+03
1.436668334960937500e+03,-5.810531738281250000e+03
1.418414794921875000e+03,-6.629035156250000000e+03
1.436668334960937500e+03,-5.810531738281250000e+03
1.422805175781250000e+03,-7.279498046875000000e+03
1.422805175781250000e+03,-7.279498046875000000e+03
1.422805175781250000e+03,-7.279498046875000000e+03
1.418414794921875000e+03,-6.629035156250000000e+03
2.264314575195312500e+02,-7.398613769531250000e+03
1.644993286132812500e+02,-7.441622558593750000e+03
2.264314575195312500e+02,-7.398613769531250000e+03
1.644993286132812500e+02,-7.441622558593750000e+03
6.819929809570312500e+02,-7.381979980468750000e+03
6.819929809570312500e+02,-7.381979980468750000e+03
1.644993286132812500e+02,-7.441622558593750000e+03
6.819929809570312500e+02,-7.381979980468750000e+03
4.144868774414062500e+02,-7.412212890625000000e+03
2.135835571289062500e+02,-7.414539550781250000e+03
4.144868774414062500e+02,-7.412212890625000000e+03
2.135835571289062500e+02,-7.414539550781250000e+03
2.135835571289062500e+02,-7.414539550781250000e+03
4.144868774414062500e+02,-7.412212890625000000e+03
1.084905929565429688e+02,-7.489922363281250000e+03
8.934703979492187500e+02,-7.450906250000000000e+03
1.084905929565429688e+02,-7.489922363281250000e+03
8.934703979492187500e+02,-7.450906250000000000e+03
1.084905929565429688e+02,-7.489922363281250000e+03
6.172853393554687500e+02,-7.420501953125000000e+03
6.172853393554687500e+02,-7.420501953125000000e+03
9.849963989257812500e+02,-7.455555664062500000e+03
6.172853393554687500e+02,-7.420501953125000000e+03
1.164265060424804688e+02,-7.463227539062500000e+03
9.849963989257812500e+02,-7.455555664062500000e+03
1.164265060424804688e+02,-7.463227539062500000e+03
1.164265060424804688e+02,-7.463227539062500000e+03
8.453160858154296875e+01,-7.510120605468750000e+03
8.453160858154296875e+01,-7.510120605468750000e+03
8.453160858154296875e+01,-7.510120605468750000e+03
4.282241210937500000e+02,-7.416652343750000000e+03
4.282241210937500000e+02,-7.416652343750000000e+03
