Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-14 13:07:00,26,26,2023-08-14 13:07:00,15000,-7479,15000,-7479,15000,-7479,0.0,0.0
2023-08-14 13:07:00,25,25,2023-08-14 13:07:00,15000,-7285,15000,-7285,15000,-7285,0.0,0.0
2023-08-14 13:07:00,6,7,2023-08-14 13:07:00,14744,-7680,15000,-7680,14744,-7680,256.0,2.56
2023-08-14 13:07:00,39,40,2023-08-14 13:07:00,14495,-5981,14495,-6283,14495,-5981,302.0,3.02
2023-08-14 13:07:00,5,5,2023-08-14 13:07:00,15000,-7017,15000,-7017,15000,-7017,0.0,0.0
2023-08-14 13:07:00,34,34,2023-08-14 13:07:00,15323,-5162,15323,-5162,15323,-5162,0.0,0.0
2023-08-14 13:07:00,2,2,2023-08-14 13:07:00,15000,-5050,15000,-5050,15000,-5050,0.0,0.0
2023-08-14 13:07:00,17,17,2023-08-14 13:07:00,14502,-4351,14502,-4351,14502,-4351,0.0,0.0
2023-08-14 13:07:00,41,41,2023-08-14 13:07:00,14495,-5602,14495,-5602,14495,-5602,0.0,0.0
2023-08-14 13:07:00,24,24,2023-08-14 13:07:00,15000,-6664,15000,-6664,15000,-6664,0.0,0.0
2023-08-14 13:07:00,13,13,2023-08-14 13:07:00,14266,-5730,14266,-5730,14266,-5730,0.0,0.0
2023-08-14 13:07:00,23,23,2023-08-14 13:07:00,15000,-5620,15000,-5620,15000,-5620,0.0,0.0
2023-08-14 13:07:00,3,3,2023-08-14 13:07:00,15000,-5960,15000,-5960,15000,-5960,0.0,0.0
2023-08-14 13:07:00,17,29,2023-08-14 13:07:00,14744,-4351,14502,-4351,14744,-4351,242.0,2.42
2023-08-14 13:07:00,23,22,2023-08-14 13:07:00,15000,-5351,15000,-5620,15000,-5351,269.0,2.69
2023-08-14 13:07:00,38,39,2023-08-14 13:07:00,14495,-6283,14495,-6611,14495,-6283,328.0,3.28
2023-08-14 13:07:00,12,12,2023-08-14 13:07:00,14266,-6124,14266,-6124,14266,-6124,0.0,0.0
2023-08-14 13:07:00,35,35,2023-08-14 13:07:00,14740,-5981,14740,-5981,14740,-5981,0.0,0.0
2023-08-14 13:07:00,38,38,2023-08-14 13:07:00,14495,-6611,14495,-6611,14495,-6611,0.0,0.0
2023-08-14 13:07:00,9,9,2023-08-14 13:07:00,14266,-7240,14266,-7240,14266,-7240,0.0,0.0
2023-08-14 13:07:00,15,15,2023-08-14 13:07:00,14266,-4666,14266,-4666,14266,-4666,0.0,0.0
2023-08-15 15:18:00,4,24,2023-08-15 15:18:00,15000,-6664,15000,-6326,15000,-6664,338.0,3.38
2023-08-15 15:18:00,25,25,2023-08-15 15:18:00,15000,-7285,15000,-7285,15000,-7285,0.0,0.0
2023-08-15 15:18:00,9,9,2023-08-15 15:18:00,14266,-7240,14266,-7240,14266,-7240,0.0,0.0
2023-08-15 15:18:00,27,27,2023-08-15 15:18:00,14456,-7680,14456,-7680,14456,-7680,0.0,0.0
2023-08-15 15:18:00,2,2,2023-08-15 15:18:00,15000,-5050,15000,-5050,15000,-5050,0.0,0.0
2023-08-15 15:18:00,23,23,2023-08-15 15:18:00,15000,-5620,15000,-5620,15000,-5620,0.0,0.0
2023-08-15 15:18:00,6,7,2023-08-15 15:18:00,14744,-7680,15000,-7680,14744,-7680,256.0,2.56
2023-08-15 15:18:00,8,8,2023-08-15 15:18:00,14266,-7680,14266,-7680,14266,-7680,0.0,0.0
2023-08-15 15:18:00,6,6,2023-08-15 15:18:00,15000,-7680,15000,-7680,15000,-7680,0.0,0.0
2023-08-15 15:18:00,3,4,2023-08-15 15:18:00,15000,-6326,15000,-5960,15000,-6326,366.0,3.66
2023-08-15 15:18:00,0,0,2023-08-15 15:18:00,15000,-4351,15000,-4351,15000,-4351,0.0,0.0
2023-08-15 15:18:00,26,26,2023-08-15 15:18:00,15000,-7479,15000,-7479,15000,-7479,0.0,0.0
2023-08-15 15:18:00,10,10,2023-08-15 15:18:00,14266,-6842,14266,-6842,14266,-6842,0.0,0.0
2023-08-15 15:18:00,1,1,2023-08-15 15:18:00,15000,-4705,15000,-4705,15000,-4705,0.0,0.0
2023-08-15 15:18:00,3,3,2023-08-15 15:18:00,15000,-5960,15000,-5960,15000,-5960,0.0,0.0
2023-08-15 15:18:00,5,5,2023-08-15 15:18:00,15000,-7017,15000,-7017,15000,-7017,0.0,0.0
2023-08-15 15:18:00,2,22,2023-08-15 15:18:00,15000,-5351,15000,-5050,15000,-5351,301.0,3.01
2023-08-15 15:22:00,31,30,2023-08-15 15:22:00,15929,-5960,15628,-5960,15929,-5960,301.0,3.01
2023-08-15 15:22:00,13,13,2023-08-15 15:22:00,14266,-5730,14266,-5730,14266,-5730,0.0,0.0
2023-08-15 15:22:00,38,39,2023-08-15 15:22:00,14495,-6283,14495,-6611,14495,-6283,328.0,3.28
2023-08-15 15:22:00,39,41,2023-08-15 15:22:00,14495,-5602,14495,-6283,14495,-5602,681.0,6.81
2023-08-15 15:22:00,40,40,2023-08-15 15:22:00,14495,-5981,14495,-5981,14495,-5981,0.0,0.0
2023-08-15 15:22:00,3,35,2023-08-15 15:22:00,14740,-5981,15000,-5960,14740,-5981,260.8466982731428,2.6085
2023-08-15 15:22:00,15,15,2023-08-15 15:22:00,14266,-4666,14266,-4666,14266,-4666,0.0,0.0
2023-08-15 15:22:00,32,31,2023-08-15 15:22:00,15628,-5960,15337,-5960,15628,-5960,291.0,2.91
