Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-24 15:05:00,33,34,2023-08-24 15:05:00,1280.0,-7360.0,1280.0,-7520.0,1280.0,-7360.0,160.0,1.6
2023-08-24 15:05:00,33,32,2023-08-24 15:05:00,1280.0,-7680.0,1280.0,-7520.0,1280.0,-7680.0,160.0,1.6
2023-08-24 15:05:00,126,31,2023-08-24 15:05:00,1120.0,-7200.0,1440.0,-7200.0,1120.0,-7200.0,320.0,3.2
2023-08-24 15:06:00,40,40,2023-08-24 15:06:00,1280.0,-6400.0,1280.0,-6400.0,1280.0,-6400.0,0.0,0.0
2023-08-24 15:06:00,35,37,2023-08-24 15:06:00,1280.0,-6880.0,1280.0,-7200.0,1280.0,-6880.0,320.0,3.2
2023-08-24 15:06:00,35,35,2023-08-24 15:06:00,1280.0,-7200.0,1280.0,-7200.0,1280.0,-7200.0,0.0,0.0
2023-08-24 15:06:00,40,38,2023-08-24 15:06:00,1280.0,-6720.0,1280.0,-6400.0,1280.0,-6720.0,320.0,3.2
2023-08-24 15:06:00,40,39,2023-08-24 15:06:00,1280.0,-6560.0,1280.0,-6400.0,1280.0,-6560.0,160.0,1.6
2023-08-24 15:06:00,35,36,2023-08-24 15:06:00,1280.0,-7040.0,1280.0,-7200.0,1280.0,-7040.0,160.0,1.6
2023-08-24 15:07:00,118,45,2023-08-24 15:07:00,1280.0,-5600.0,1440.0,-5920.0,1280.0,-5600.0,357.77087639996637,3.5777
2023-08-24 15:07:00,40,41,2023-08-24 15:07:00,1280.0,-6240.0,1280.0,-6400.0,1280.0,-6240.0,160.0,1.6
2023-08-24 15:07:00,118,43,2023-08-24 15:07:00,1280.0,-5920.0,1440.0,-5920.0,1280.0,-5920.0,160.0,1.6
2023-08-24 15:07:00,118,42,2023-08-24 15:07:00,1280.0,-6080.0,1440.0,-5920.0,1280.0,-6080.0,226.27416997969522,2.2627
2023-08-24 15:07:00,118,44,2023-08-24 15:07:00,1280.0,-5760.0,1440.0,-5920.0,1280.0,-5760.0,226.27416997969522,2.2627
2023-08-24 15:07:00,49,46,2023-08-24 15:07:00,1280.0,-5440.0,1280.0,-4960.0,1280.0,-5440.0,480.0,4.8
2023-08-24 15:08:00,49,50,2023-08-24 15:08:00,1280.0,-4800.0,1280.0,-4960.0,1280.0,-4800.0,160.0,1.6
2023-08-24 15:08:00,49,48,2023-08-24 15:08:00,1280.0,-5120.0,1280.0,-4960.0,1280.0,-5120.0,160.0,1.6
2023-08-24 15:08:00,49,49,2023-08-24 15:08:00,1280.0,-4960.0,1280.0,-4960.0,1280.0,-4960.0,0.0,0.0
2023-08-24 15:08:00,49,47,2023-08-24 15:08:00,1280.0,-5280.0,1280.0,-4960.0,1280.0,-5280.0,320.0,3.2
2023-08-24 15:09:00,49,51,2023-08-24 15:09:00,1280.0,-4640.0,1280.0,-4960.0,1280.0,-4640.0,320.0,3.2
2023-08-24 15:09:00,101,52,2023-08-24 15:09:00,1280.0,-4480.0,1440.0,-3200.0,1280.0,-4480.0,1289.9612397277679,12.8996
2023-08-24 15:10:00,103,56,2023-08-24 15:10:00,1280.0,-3840.0,1440.0,-3520.0,1280.0,-3840.0,357.77087639996637,3.5777
2023-08-24 15:10:00,101,54,2023-08-24 15:10:00,1280.0,-4160.0,1440.0,-3200.0,1280.0,-4160.0,973.2420048477152,9.7324
