-1.819413671875000000e+04,-2.353049163818359375e+02
-1.810803515625000000e+04,-2.668844909667968750e+02
-1.725469335937500000e+04,-3.430419616699218750e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.779605664062500000e+04,-1.049040374755859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.795812890625000000e+04,-3.038368835449218750e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.818495703125000000e+04,-2.431100921630859375e+02
-1.777686523437500000e+04,-3.098066101074218750e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.727850195312500000e+04,-4.288630065917968750e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.801662109375000000e+04,-2.552504730224609375e+02
-1.805861718750000000e+04,-2.285976409912109375e+02
-1.795496093750000000e+04,-1.682712249755859375e+02
-1.804031250000000000e+04,-2.814201354980468750e+02
-1.795496093750000000e+04,-1.682712249755859375e+02
-1.804031250000000000e+04,-2.814201354980468750e+02
-1.806387500000000000e+04,-2.217538909912109375e+02
-1.716517968750000000e+04,-6.830873046875000000e+03
-1.708931250000000000e+04,-7.374452148437500000e+03
-1.716715820312500000e+04,-6.882471679687500000e+03
-1.715895117187500000e+04,-6.731289062500000000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.707268164062500000e+04,-4.859497558593750000e+03
-1.716833007812500000e+04,-5.262038085937500000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.718734765625000000e+04,-5.449862304687500000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.714588671875000000e+04,-6.561910644531250000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.720019726562500000e+04,-3.337910644531250000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.715641601562500000e+04,-2.298378173828125000e+03
-1.705050390625000000e+04,-4.350222167968750000e+03
-1.704624218750000000e+04,-2.159927978515625000e+03
-1.704624218750000000e+04,-2.159927978515625000e+03
-1.704624218750000000e+04,-2.159927978515625000e+03
-1.704624218750000000e+04,-2.159927978515625000e+03
-1.704624218750000000e+04,-2.159927978515625000e+03
-1.702109960937500000e+04,-1.967664916992187500e+03
-1.704624218750000000e+04,-2.159927978515625000e+03
