Epoch 1 - Loss: 0.698, MAE: 0.638, R²: 0.333, LR: 0.001
Epoch 2 - Loss: 0.321, MAE: 0.427, R²: 0.710, LR: 0.001
Epoch 3 - Loss: 0.205, MAE: 0.373, R²: 0.772, LR: 0.001
Epoch 4 - Loss: 0.178, MAE: 0.322, R²: 0.828, LR: 0.001
Epoch 5 - Loss: 0.176, MAE: 0.322, R²: 0.824, LR: 0.001
Epoch 6 - Loss: 0.109, MAE: 0.315, R²: 0.833, LR: 0.001
Epoch 7 - Loss: 0.143, MAE: 0.310, R²: 0.832, LR: 0.001
Epoch 8 - Loss: 0.136, MAE: 0.310, R²: 0.839, LR: 0.001
Epoch 9 - Loss: 0.137, MAE: 0.301, R²: 0.839, LR: 0.001
Epoch 10 - Loss: 0.102, MAE: 0.309, R²: 0.835, LR: 0.001
Epoch 11 - Loss: 0.098, MAE: 0.281, R²: 0.861, LR: 0.001
Epoch 12 - Loss: 0.133, MAE: 0.285, R²: 0.858, LR: 0.001
Epoch 13 - Loss: 0.110, MAE: 0.285, R²: 0.854, LR: 0.001
Epoch 14 - Loss: 0.058, MAE: 0.279, R²: 0.864, LR: 0.001
Epoch 15 - Loss: 0.106, MAE: 0.282, R²: 0.863, LR: 0.001
Epoch 1 - Loss: 0.149, MAE: 0.291, R²: 0.862, LR: 0.001
Epoch 2 - Loss: 0.140, MAE: 0.253, R²: 0.885, LR: 0.001
Epoch 3 - Loss: 0.075, MAE: 0.254, R²: 0.889, LR: 0.001
Epoch 4 - Loss: 0.058, MAE: 0.269, R²: 0.876, LR: 0.001
Epoch 5 - Loss: 0.093, MAE: 0.240, R²: 0.901, LR: 0.001
Epoch 6 - Loss: 0.076, MAE: 0.254, R²: 0.885, LR: 0.001
Epoch 7 - Loss: 0.066, MAE: 0.255, R²: 0.889, LR: 0.001
Epoch 8 - Loss: 0.109, MAE: 0.225, R²: 0.915, LR: 0.001
Epoch 9 - Loss: 0.064, MAE: 0.250, R²: 0.888, LR: 0.001
Epoch 10 - Loss: 0.053, MAE: 0.240, R²: 0.900, LR: 0.001
Epoch 11 - Loss: 0.083, MAE: 0.233, R²: 0.903, LR: 0.001
Epoch 12 - Loss: 0.040, MAE: 0.236, R²: 0.900, LR: 0.001
Epoch 13 - Loss: 0.042, MAE: 0.235, R²: 0.901, LR: 0.001
Epoch 14 - Loss: 0.037, MAE: 0.236, R²: 0.896, LR: 0.001
Epoch 15 - Loss: 0.060, MAE: 0.235, R²: 0.894, LR: 0.001
Epoch 1 - Loss: 0.035, MAE: 0.238, R²: 0.901, LR: 0.001
Epoch 2 - Loss: 0.282, MAE: 0.258, R²: 0.880, LR: 0.001
Epoch 3 - Loss: 0.013, MAE: 0.255, R²: 0.879, LR: 0.001
Epoch 4 - Loss: 0.002, MAE: 0.237, R²: 0.903, LR: 0.001
Epoch 5 - Loss: 0.040, MAE: 0.216, R²: 0.911, LR: 0.001
Epoch 6 - Loss: 0.012, MAE: 0.224, R²: 0.911, LR: 0.001
Epoch 7 - Loss: 0.587, MAE: 0.237, R²: 0.884, LR: 0.001
Epoch 8 - Loss: 0.452, MAE: 0.272, R²: 0.863, LR: 0.001
Epoch 9 - Loss: 0.070, MAE: 0.254, R²: 0.891, LR: 0.001
Epoch 10 - Loss: 0.042, MAE: 0.233, R²: 0.898, LR: 0.001
Epoch 11 - Loss: 0.020, MAE: 0.214, R²: 0.919, LR: 0.001
Epoch 12 - Loss: 0.082, MAE: 0.220, R²: 0.914, LR: 0.001
Epoch 13 - Loss: 0.003, MAE: 0.203, R²: 0.921, LR: 0.001
Epoch 14 - Loss: 0.004, MAE: 0.211, R²: 0.916, LR: 0.001
Epoch 15 - Loss: 0.026, MAE: 0.198, R²: 0.926, LR: 0.001
