Timestamp,Prediction x,Ground truth x,Prediction y,Ground truth y,Absolute error x,Absolute error y,2D Manhattan error,2D Euclidean error
2023-08-12 11:38:00,14949.362,15000.149,-6374.477,-5960.0464,50.78711,414.43066,465.21777,417.53098
2023-08-12 11:38:00,15004.959,15000.149,-5356.3516,-5350.6724,4.8095703,5.679199,10.48877,7.442128
2023-08-12 11:38:00,14949.36,15000.149,-7617.3047,-7681.1016,50.789062,63.796875,114.58594,81.5449
2023-08-12 11:38:00,14288.701,14265.707,-6993.301,-7240.8315,22.99414,247.53076,270.5249,248.59648
2023-08-12 11:38:00,15030.441,15000.149,-4776.867,-4704.276,30.291992,72.59131,102.8833,78.65814
2023-08-12 11:38:00,14265.233,14265.707,-5444.7993,-5395.7,0.4736328,49.09912,49.572754,49.101406
2023-08-12 11:38:00,14985.1,15000.149,-7431.231,-7479.9785,15.049805,48.74756,63.797363,51.01785
2023-08-12 11:38:00,14239.381,14265.707,-5138.662,-5032.477,26.326172,106.18506,132.51123,109.39988
2023-08-12 11:38:00,14320.173,14265.707,-6135.732,-6435.3374,54.46582,299.60547,354.0713,304.51593
2023-08-12 11:38:00,14262.476,14265.707,-4607.8647,-4665.252,3.2314453,57.387207,60.618652,57.478115
2023-08-12 11:38:00,14986.058,15000.149,-7279.292,-7285.8594,14.091797,6.567383,20.65918,15.547002
2023-08-12 11:38:00,14251.401,14265.707,-4235.2607,-4350.0586,14.305664,114.79785,129.10352,115.685776
2023-08-12 11:38:00,14361.374,14265.707,-5870.2925,-5729.905,95.66699,140.3877,236.05469,169.8849
2023-08-12 11:38:00,14318.823,14265.707,-6180.489,-6124.147,53.11621,56.341797,109.45801,77.4321
2023-08-12 11:38:00,14983.742,15000.149,-6514.84,-6664.478,16.407227,149.63818,166.04541,150.53499
2023-08-12 11:38:00,14417.417,14501.849,-4318.0835,-4350.0586,84.43164,31.975098,116.40674,90.28349
2023-08-12 11:38:00,14449.855,14500.849,-5820.599,-5960.0464,50.993164,139.44727,190.44043,148.47842
2023-08-12 11:38:00,14968.926,15000.149,-6252.1704,-6326.2705,31.223633,74.1001,105.32373,80.40982
2023-08-12 11:38:00,14255.025,14455.821,-7862.312,-7681.1016,200.7959,181.21045,382.00635,270.47406
